movie_id,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1041024,男,巨蟹座,1958年07月17日,"中国,上海",编剧 / 导演 / 制片人 / 演员 / 美术,nm0939182,https://img1.doubanio.com/view/celebrity/raw/public/p1418226223.7.jpg,ウォン・カーウァイ,无,陈以靳(妻),,
1345498,男,,1975年,北京,导演 / 编剧 / 配音,nm7291131,https://img1.doubanio.com/view/personage/raw/public/1d8550f197701281f0ea01fad1f57719.jpg,,,,,
1032275,男,双鱼座,,"美国,加利福尼亚州,拉卡纳达",导演 / 摄影 / 制片人 / 副导演 / 编剧,nm0281808,https://img2.doubanio.com/view/celebrity/raw/public/p11303.jpg,Vic Fleming,维克托·弗莱明,,1889年02月23日 至 1949年01月06日,
1010711,男,巨蟹座,,"美国,纽约",导演 / 副导演 / 演员,nm0002030,https://img1.doubanio.com/view/celebrity/raw/public/p19067.jpg,George Dewey Cukor (本名),佐治谷哥(港) / 乔治寇克(台) / 乔治·顾柯 / 乔治·丘克,,1899年07月07日 至 1983年01月24日,
1012588,男,巨蟹座,,"美国,宾夕法尼亚州,费城",导演 / 制片人 / 演员 / 副导演 / 编剧,nm0939992,https://img2.doubanio.com/view/celebrity/raw/public/p54831.jpg,Samuel Grosvenor Wood (本名),萨姆·伍德,,1883年07月10日 至 1949年09月22日,
1025246,男,狮子座,1960年07月30日,"美国,得克萨斯州,休斯敦",导演 / 编剧 / 制片人 / 演员 / 摄影,nm0000500,https://img9.doubanio.com/view/celebrity/raw/public/p304.jpg,Richard Stuart Linklater (本名),,Christina Harrison(妻) / Lorelei Linklater(女),,
1275191,男,摩羯座,1965年01月01日,"日本,东京都",导演 / 编剧 / 演员 / 动画 / 副导演,nm0648464,https://img1.doubanio.com/view/celebrity/raw/public/p21498.jpg,大森貴弘,,,,
1040673,男,天蝎座,1956年11月08日,"新西兰,惠灵顿",编剧 / 制片人 / 导演 / 演员 / 音乐,nm0193485,https://img9.doubanio.com/view/celebrity/raw/public/p2835.jpg,Richard Whalley Anthony Curtis (本名),,Emma Freud(妻) / James Curtis(子) / Charles Curtis(子) / Rachel Curtis(女),,
1286490,男,,1954年,"英国,英格兰,布里德灵顿",编剧 / 导演 / 制片人,nm0379179,https://img2.doubanio.com/view/celebrity/raw/public/p33051.jpg,,,,,
1338840,男,天蝎座,1969年10月24日,"大韩民国,首尔",导演 / 编剧,nm6153366,https://img2.doubanio.com/view/celebrity/raw/public/p1394517493.21.jpg,양우석,杨宇锡(误) / 梁宇皙,,,
1333600,男,,1980年,韩国,导演 / 编剧 / 剪辑 / 制片人,nm4781635,https://img2.doubanio.com/view/celebrity/raw/public/p1379863681.83.jpg,김병우,金秉宇,,,
1054398,男,白羊座,1950年04月02日,"中国,陕西,西安",导演 / 制片人 / 编剧 / 演员 / 摄影,nm0955443,https://img2.doubanio.com/view/personage/raw/public/c18c0962e339ca8b6f1d9e8be73cc8d1.jpg,Zhang Yimou,老谋子(昵称),陈婷(妻) / 张末(女) / 肖华(前妻),,
1049678,男,处女座,1969年09月03日,"美国,纽约,布鲁克林",编剧 / 导演 / 制片人 / 演员,nm0000876,https://img9.doubanio.com/view/celebrity/raw/public/p1388905757.35.jpg,Jesse Carter / Ernie Fusco,诺阿·鲍姆巴赫 / 诺厄·鲍姆巴赫,Jennifer Jason Leigh(前妻) / Greta Gerwig(女友) / Rohmer Emmanuel Baumbach(儿子),,
1393516,男,水瓶座,1991年01月30日,"美国,华盛顿,雷德蒙德",导演 / 编剧 / 制片人 / 演员,nm3792134,https://img2.doubanio.com/view/celebrity/raw/public/p1543483760.83.jpg,,,,,
1054385,男,巨蟹座,,"波兰,小波兰省, 贝斯基德地区苏哈",编剧 / 导演 / 演员 / 制片人,nm0000697,https://img1.doubanio.com/view/personage/raw/public/a480b07f36c77c5dfb0d631a8f74af0c.jpg,Samuel Wilder(本名) / The Viennese Pixie(昵称),比利·怀尔德,,1906年06月22日 至 2002年03月27日,
1038123,男,射手座,1962年11月26日,"瑞典,利丁厄",导演 / 编剧 / 演员,nm0391502,https://img2.doubanio.com/view/personage/raw/public/c26d8c891d7635426c5795383a56f191.jpg,,汉内斯·霍尔姆,,,
1018030,男,双子座,1971年05月30日,"英国,英格兰,肯特,贝肯纳姆",导演 / 编剧 / 制片人 / 演员,nm1512910,https://img1.doubanio.com/view/celebrity/raw/public/p33020.jpg,Duncan Zowie Hayward Jones (本名),佐维尔·鲍伊 / 乔伊·鲍伊,大卫·鲍伊(父),,
1049929,男,处女座,,"美国,印第安纳州,温彻斯特",导演 / 剪辑 / 演员 / 制片人 / 副导演,nm0936404,https://img2.doubanio.com/view/celebrity/raw/public/p8102.jpg,Robert Earl Wise (本名) / Bobby (昵称),,,1914年09月10日 至 2005年09月14日,
1041000,男,水瓶座,1969年02月12日,"美国,纽约,布鲁克林",制片人 / 导演 / 编剧 / 演员 / 副导演,nm0004716,https://img1.doubanio.com/view/celebrity/raw/public/p33827.jpg,,达伦·阿罗诺夫斯基 / 戴伦·艾洛诺夫斯基,蕾切尔·薇兹(前女友) / 詹妮弗·劳伦斯(前女友),,
1031852,男,双鱼座,1971年03月07日,"英国,伦敦",制片人 / 导演 / 编剧 / 演员,nm0891216,https://img1.doubanio.com/view/celebrity/raw/public/p9038.jpg,Matthew De Vere Drummond (本名),,George Albert Harley Drummond(父) / Kathy Ceaton(母) / Claudia Schiffer(妻),,
1315309,男,摩羯座,,"中国,江苏,南京",美术 / 导演 / 编剧 / 演员 / 动画,nm0481812,https://img1.doubanio.com/view/celebrity/raw/public/p1570476498.87.jpg,,万嘉综(本名) / 大万老(尊称),万古蟾(弟) / 万超尘(弟) / 万涤寰(弟),1900年01月18日 至 1997年10月07日,
1282165,男,摩羯座,1959年12月31日,菲律宾,导演 / 配音 / 编剧 / 演员 / 美术,nm0215455,https://img2.doubanio.com/view/personage/raw/public/29487099a5dcf5dd6b2ae7779799fe5e.jpg,Ronnie del Carmen,罗尼·德尔·卡门,,,
1299674,男,,1967年,"挪威,卑尔根",导演 / 制片人 / 剪辑,nm0878763,https://img9.doubanio.com/view/celebrity/raw/public/p1422983107.34.jpg,,,,,
1348615,男,,,,导演 / 编剧 / 配音,nm2155757,https://img9.doubanio.com/view/celebrity/raw/public/p1436104752.86.jpg,,乔什·库利,,,
1027853,男,处女座,1946年09月22日,"中国,广东,广州",导演 / 编剧 / 演员 / 制片人 / 副导演,nm0000247,https://img9.doubanio.com/view/celebrity/raw/public/p324.jpg,Yusen Wu (本名),,吴飞霞(女儿),,
1023888,男,狮子座,1966年08月20日,"意大利,罗马",编剧 / 导演,nm0002645,https://img9.doubanio.com/view/celebrity/raw/public/p1468232704.84.jpg,,保罗·杰诺韦塞 / 保罗·格诺维塞,,,
1017986,男,双子座,1959年05月21日,"美国,纽约",演员 / 导演 / 编剧 / 制片人,nm0001024,https://img9.doubanio.com/view/celebrity/raw/public/p4985.jpg,Nicholas David Rowland Cassavetes (本名),尼克·卡萨维茨 / 尼克·卡索维茨 / 尼克·卡萨维兹,John Cassavetes(父),,
1000420,男,白羊座,1959年04月02日,"美国,纽约",导演 / 编剧 / 制片人,nm0291205,https://img1.doubanio.com/view/celebrity/raw/public/p33090.jpg,Cicek (昵称),大卫·弗兰克尔,,,
1054420,男,狮子座,1933年08月18日,"法国,巴黎",演员 / 导演 / 编剧 / 制片人 / 副导演,nm0000591,https://img2.doubanio.com/view/celebrity/raw/public/p1366303762.72.jpg,Rajmund Roman Liebling (本名) / Romek (昵称),萝卜,Emmanuelle Seigner（妻）,,
1341214,男,双鱼座,1984年03月08日,"中国,内蒙古,包头",导演 / 编剧 / 剪辑,nm6810894,https://img2.doubanio.com/view/celebrity/raw/public/p1513848601.01.jpg,Capa,,,,
1054419,男,白羊座,1939年04月07日,"美国,密歇根州,底特律",制片人 / 导演 / 编剧 / 演员 / 副导演,nm0000338,https://img1.doubanio.com/view/celebrity/raw/public/p1403280642.88.jpg,Thomas Colchart / Francis Coppola / Dad / Francis,法兰西斯福特哥普拉,索菲亚·科波拉(女) / 尼古拉斯·凯奇(侄子) / 罗曼·科波拉(儿),,
1342405,男,,,,美术 / 导演 / 编剧 / 配音 / 摄影,nm0126096,https://img2.doubanio.com/view/celebrity/raw/public/p1420033115.33.jpg,,詹姆斯·沃德·布柯特,,,
1274431,男,狮子座,1952年08月02日,"中国, 香港",编剧 / 导演 / 制片人 / 演员 / 摄影,nm0311508,https://img9.doubanio.com/view/celebrity/raw/public/p45374.jpg,,技安(笔名) / 菩提老祖 / 刘镇纬,,,
1307788,男,天蝎座,1971年10月26日,美国明尼苏达州亨内平县,编剧 / 导演 / 配音 / 剪辑 / 制片人,nm1601882,https://img1.doubanio.com/view/celebrity/raw/public/p1465612829.87.jpg,,,,,
1053554,男,天秤座,,"日本,北海道",编剧 / 导演 / 美术 / 演员 / 配音,nm0464804,https://img2.doubanio.com/view/celebrity/raw/public/p491.jpg,こん さとし,鳄渊良宏,今京子(妻),+1963年10月12日 至 +2010年08月24日,
1314163,男,巨蟹座,1973年07月10日,"日本,石川县,野野市市",动画 / 导演 / 编剧,nm0948488,https://img9.doubanio.com/view/celebrity/raw/public/p1505279964.74.jpg,,,,,
1315887,男,,1974年,韩国,编剧 / 导演 / 演员,nm3292009,https://img1.doubanio.com/view/celebrity/raw/public/p34358.jpg,강형철(本名),,,,
1331648,男,,1973年,"中国台湾,台南",导演 / 演员 / 编剧 / 摄影 / 剪辑,nm4323446,https://img2.doubanio.com/view/celebrity/raw/public/p1515482362.92.jpg,,,,,
1032122,男,双鱼座,1977年02月26日,"马来西亚,古晋",制片人 / 编剧 / 导演 / 演员 / 剪辑,nm1490123,https://img1.doubanio.com/view/personage/raw/public/b55653316617fb515b3e0b9f15887af9.jpg,,詹姆斯·温,Ingrid Bisu(妻),,
1025148,男,处女座,1968年09月10日,"英国,赫特福德郡,哈特菲尔德",导演 / 编剧 / 制片人 / 演员 / 选角,nm0005363,https://img1.doubanio.com/view/celebrity/raw/public/p47189.jpg,Guy Stuart Ritchie (本名),盖伊·里奇,麦当娜(前妻) / Jacqui Ainsley (妻) / Rafael Ritchie(儿子) / Rivka Ritchie(女儿) / Levi Ritchie(儿子),,
1027514,男,天秤座,1962年10月16日,"美国,纽约",编剧 / 演员 / 导演,nm0518836,https://img9.doubanio.com/view/celebrity/raw/public/p20335.jpg,,肯尼斯·洛勒根 / 肯尼斯·罗纳根,J. Smith-Cameron(妻) / Nellie Lonergan(女),,
1316646,女,摩羯座,1966年12月31日,"中国,台湾,高雄",编剧 / 导演 / 演员 / 制片人 / 剪辑,nm3422958,https://img1.doubanio.com/view/personage/raw/public/bcca7ec86db2797277239e00390c4518.jpg,Yu Ting Hsu,徐美娟(本名),,,
1395674,男,水瓶座,1985年01月21日,"中国,台湾,台北",导演 / 编剧 / 演员 / 剪辑,nm8069001,https://img1.doubanio.com/view/personage/raw/public/b24ca9568083fd0d5b9e7674d054a44c.jpg,,,,,
1044973,男,金牛座,1973年05月02日,"德国,科隆",导演 / 编剧 / 制片人 / 剪辑,nm0003697,https://img2.doubanio.com/view/celebrity/raw/public/p4763.jpg,Florian Maria Georg Christian Graf Henckel von Donnersmarck (本名),科伦汉姬当娜丝玛克 / 弗洛里安·亨克尔·冯·唐纳斯马克 / 弗洛里安·亨克尔·冯·多纳斯马,,,
1022570,男,狮子座,1970年08月06日,"印度,Pondicherry,马埃岛",导演 / 编剧 / 制片人 / 演员 / 配音,nm0796117,https://img1.doubanio.com/view/celebrity/raw/public/p4317.jpg,Manoj Nelliyattu Shyamalan (本名),M·奈特·希亚马兰 / M·奈特·西亚马兰 / 沙亚马兰,,,
1037497,男,射手座,1966年11月30日,"爱尔兰,都柏林",导演 / 编剧,nm1049433,https://img9.doubanio.com/view/celebrity/raw/public/p1419943402.86.jpg,Leonard Abrahamson,伦纳德·阿伯拉罕森,,,
1054444,男,白羊座,1963年03月27日,"美国,田纳西州,诺克斯维尔",演员 / 编剧 / 制片人 / 导演 / 配音,nm0000233,https://img2.doubanio.com/view/personage/raw/public/a8304250fe3f59d87c82529e036ffdc3.jpg,Quentin Jerome Tarantino (本名) / QT (昵称),昆汀塔伦天奴 / 昆汀塔伦提诺,Daniella Pick(妻),,
1110585,男,白羊座,,"日本,新潟",动画 / 美术 / 导演,nm0464911,https://img1.doubanio.com/view/celebrity/raw/public/p33098.jpg,Kon-chan (昵称),,,1950年03月31日 至 1998年01月21日,
1312987,男,,1965年,"中国台湾,屏东县",导演 / 摄影 / 编剧 / 制片人,nm3010935,https://img2.doubanio.com/view/personage/raw/public/015d3dce256d945d0db58709a688b4a2.jpg,Nagao Nakashima,中岛长雄,,,
1075862,男,金牛座,1958年05月13日,"中国,台湾,台中",制片人 / 编剧 / 导演 / 其它 / 演员,nm0155295,https://img1.doubanio.com/view/celebrity/raw/public/p44130.jpg,Guo-fu Chen / Kuo-fu Chen,,,,
1274943,男,双鱼座,1966年03月07日,"中国,河北",导演 / 演员 / 制片人 / 编剧 / 制片管理,nm2433588,https://img1.doubanio.com/view/personage/raw/public/1c6cef331c989186f5059a76b753d299.jpg,,,,,
1053561,男,水瓶座,,"捷克,恰斯拉夫",导演 / 演员 / 编剧 / 制片人 / 副导演,nm0001232,https://img1.doubanio.com/view/celebrity/raw/public/p37577.jpg,Jan Tomas Forman (本名),米洛什·福尔曼 / 米洛斯·福曼,玛蒂娜·福曼(妻) / 彼得·福曼(子) / 安德鲁·福曼(子) / 詹姆斯·福曼(子),1932年02月18日 至 2018年04月13日,
1010627,男,巨蟹座,,"美国,宾夕法尼亚,费城",导演 / 制片人 / 演员 / 编剧 / 选角,nm0001486,https://img1.doubanio.com/view/celebrity/raw/public/p1309.jpg,Sydney Lumet / Alan Smithee,希德尼·鲁麦特 / 悉尼·卢曼特 / 希德尼·鲁迈特 / 薛尼·卢密(港) / 薛尼·卢梅(台),,1924年06月25日 至 2011年04月09日,
1274300,男,射手座,1962年11月28日,"中国,香港",制片人 / 导演 / 演员 / 编剧 / 其它,nm0151066,https://img1.doubanio.com/view/celebrity/raw/public/p1537853396.19.jpg,Peter Ho-Sun Chan,陈诚意(昵称),吴君如(妻) / 陈是知(女儿) / 陈铜民(父亲),,
1001640,男,白羊座,1964年04月11日,"日本,广岛",导演 / 制片人,nm2391552,https://img1.doubanio.com/view/celebrity/raw/public/p9318.jpg,,,,,
1045236,男,金牛座,1969年05月19日,"丹麦,哥本哈根",导演 / 编剧 / 制片人 / 演员 / 副导演,nm0899121,https://img2.doubanio.com/view/celebrity/raw/public/p50973.jpg,Thomas Winterberg,汤玛士·温德堡 / 托马斯·温特伯格 / 汤玛斯·凡提柏格,Helene Reingaard Neumann(妻),,
1049586,男,处女座,1965年09月17日,"美国,纽约",制片人 / 导演 / 编剧 / 演员,nm0001741,https://img2.doubanio.com/view/celebrity/raw/public/p1403264395.93.jpg,Bryan Jay Singer (本名),,,,
1007152,男,水瓶座,1950年02月15日,"越南,西贡",制片人 / 导演 / 编剧 / 演员 / 剪辑,nm0007139,https://img2.doubanio.com/view/personage/raw/public/f68d10b9925b1209bb3e0a4307028062.jpg,Tsui Man-Kong (本名) / 서극 / Харк Цуй / ツイ・ハーク / Tsui Hark / Shyu Keh,徐文光(本名) / 徐老怪(昵称) / 老爷(尊称),施南生(前妻),,
1293683,男,处女座,1970年09月17日,美国,导演 / 制片人 / 编剧 / 演员 / 剪辑,nm0651706,https://img1.doubanio.com/view/celebrity/raw/public/p34348.jpg,,,Riley Osborne(子),,
1298420,男,,1958年,英国,导演 / 编剧 / 配音,nm0828970,https://img1.doubanio.com/view/celebrity/raw/public/p34350.jpg,,,,,
1010314,男,巨蟹座,1975年07月09日,"阿根廷,布宜诺斯艾利斯,拉莫斯梅西亚",编剧 / 导演 / 剪辑 / 制片人 / 制片管理,nm1167933,https://img1.doubanio.com/view/personage/raw/public/ae9a2da8e33f158d36056cec8534de4a.jpg,,戴文·舒方(港)/达米安·西弗龙,María Marull(妻),,
1056046,男,双鱼座,1945年03月03日,"澳大利亚,昆士兰,栗鼠",制片人 / 导演 / 编剧 / 演员 / 副导演,nm0004306,https://img1.doubanio.com/view/celebrity/raw/public/p33507.jpg,George Miliotis (本名),,,,
1137414,男,处女座,1963年08月23日,"韩国,首尔",导演 / 编剧 / 制片人 / 演员 / 剪辑,nm0661791,https://img1.doubanio.com/view/celebrity/raw/public/p45540.jpg,Mr. Vengeance (昵称) / 박찬욱 / Chan-uk Park,,朴赞景(弟弟) / 李泰宪(妹夫),,
1049688,男,处女座,1974年08月31日,"美国,印第安纳州,布卢明顿",导演 / 制片人 / 编剧 / 演员,nm1989536,https://img1.doubanio.com/view/celebrity/raw/public/p1460209983.69.jpg,Marc Preston Webb(全名),马克·普雷斯顿·韦布(全名),Jane Page Herman(妻) / Georgia Margaret Webb(女) / Margaret Ruth (née Stocker) & Norman Lott Webb(父母),,
1319263,男,巨蟹座,1971年07月17日,"中国,台湾",导演 / 编剧 / 制片人 / 其它,nm3127578,https://img1.doubanio.com/view/celebrity/raw/public/p46338.jpg,,,,,
1274495,男,处女座,1959年09月02日,"日本,福冈",导演 / 编剧 / 演员,nm0620363,https://img1.doubanio.com/view/celebrity/raw/public/p45689.jpg,なかしま てつや,中島哲也,,,
1028333,男,天秤座,1967年10月03日,"加拿大,魁北克省,三河城",导演 / 编剧 / 制片人 / 剪辑 / 演员,nm0898288,https://img9.doubanio.com/view/celebrity/raw/public/p1451296171.85.jpg,,丹尼斯·维尔纳夫 / 德尼·维尔纳夫 / 丹尼斯·维尔诺夫(港) / 丹尼·维勒纳夫(台) / 牛蛙(昵称),坦尼亚·拉波因特（妻）,,
1275039,男,白羊座,1959年04月17日,"伊朗,德黑兰",导演 / 编剧 / 制片人 / 演员,nm0006498,https://img2.doubanio.com/view/celebrity/raw/public/p11312.jpg,"مجید مجیدی / மசித் மசிதி / Маджиди, Маджид",马吉德·马吉迪,,,
1280127,男,,1972年,"爱尔兰,都柏林",导演 / 编剧 / 音乐 / 制片人 / 演员,nm0138809,https://img9.doubanio.com/view/personage/raw/public/dab254c68c21a68db8e30794162b3fb6.jpg,,,,,
1054436,男,双子座,1930年05月31日,"美国,加州,旧金山",演员 / 导演 / 制片人 / 音乐 / 编剧,nm0000142,https://img2.doubanio.com/view/celebrity/raw/public/p1515234371.83.jpg,Clinton Eastwood Jr. (本名),奇连伊士活(港) / 克林伊斯威特(台) / 东木(昵称),Kyle Eastwood / Scott Eastwood,,
1027776,男,水瓶座,1965年02月17日,"美国,加利福尼亚,洛杉矶",制片人 / 导演 / 演员 / 编剧,nm0000881,https://img1.doubanio.com/view/celebrity/raw/public/p319.jpg,Michael Benjamin Bay (本名),米高比尔 / 麦可贝,,,
1274537,男,双鱼座,,"加拿大,魁北克,蒙特利尔",导演 / 剪辑 / 制片人 / 编剧 / 演员,nm0885249,https://img1.doubanio.com/view/personage/raw/public/e50942b834f3fe4a05b77c2dbc231290.jpg,,让-马克·瓦莱,Émile Vallée(子),1963年03月09日 至 2021年12月26日,
1319989,男,,,,编剧 / 导演 / 制片人,nm4219902,https://img2.doubanio.com/view/celebrity/raw/public/p1365588974.11.jpg,박훈정(本名),,,,
1274998,男,天秤座,1972年10月05日,"英国,伦敦",导演 / 制片人 / 编剧 / 演员,nm0393799,https://img2.doubanio.com/view/celebrity/raw/public/p25942.jpg,,汤姆·霍珀尔 / 汤姆·霍珀 / 汤姆·胡珀,,,
1047989,男,双子座,1965年05月23日,"德国,Wuppertal",导演 / 音乐 / 编剧 / 制片人 / 演员,nm0878756,https://img1.doubanio.com/view/celebrity/raw/public/p1375188397.38.jpg,Tykwer,汤姆·泰克维尔 / 汤姆·蒂克威,,,
1411453,男,,,,导演,nm1996985,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1013894,男,摩羯座,,"意大利,罗马",副导演 / 编剧 / 演员 / 导演 / 制片人,nm0001466,https://img2.doubanio.com/view/celebrity/raw/public/p27273.jpg,Bob Robertson(别名) / Sergio,沙治奥·李昂尼 / 塞尔吉奥·李奥尼 / 塞吉奥·李安尼 / 赛尔乔·莱奥内 / 赛尔乔·莱翁内 / 塞尔吉奥·莱翁内,Carla Leone(妻),1929年01月03日 至 1989年04月30日,
1013917,男,摩羯座,1957年01月12日,"美国,加利福尼亚州,好莱坞",制片人 / 编剧 / 导演 / 演员 / 视觉特效,nm0005124,https://img1.doubanio.com/view/celebrity/raw/public/p1270.jpg,John Alan Lasseter (本名),约翰·雷斯特,,,
