person_id,name,name_cn,name_en,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1279265,埃里克·布雷斯 Eric Bress,埃里克·布雷斯,Eric Bress,男,,,"美国,纽约",编剧 / 导演,nm0107774,https://img2.doubanio.com/view/celebrity/raw/public/p47492.jpg,,,,,
1285555,J·麦基·格鲁伯 J. Mackye Gruber,J·麦基·格鲁伯,J. Mackye Gruber,男,,,,编剧 / 导演,nm0344259,https://img2.doubanio.com/view/celebrity/raw/public/p1481012767.62.jpg,,,乔治娅·格温·格鲁伯(妻),,
1092322,詹姆斯·古恩 James Gunn,詹姆斯·古恩,James Gunn,男,狮子座,1966年08月05日,"美国,密苏里州,圣路易斯",编剧 / 演员 / 制片人 / 导演 / 配音,nm0348181,https://img9.doubanio.com/view/personage/raw/public/0b93cff6c8a71252496cfa00b84996e6.jpg,James Francis Gunn Jr. (本名),詹姆斯·冈 / 詹姆斯·冈恩,肖恩·古恩(弟) / Jennifer Holland(妻),,
1280664,程小东 Siu-Tung Ching,程小东,Siu-Tung Ching,男,天蝎座,1953年10月31日,"中国,香港",动作特技 / 导演 / 演员 / 副导演 / 制片人,nm0155642,https://img2.doubanio.com/view/celebrity/raw/public/p17793.jpg,Tony Ching,程冬儿(本名),程刚(父),,
1013899,莉莉·沃卓斯基 Lilly Wachowski,莉莉·沃卓斯基,Lilly Wachowski,女,摩羯座,1967年12月29日,"美国,伊利诺伊州,芝加哥",编剧 / 制片人 / 导演 / 演员 / 其它,nm0905152,https://img9.doubanio.com/view/personage/raw/public/18e86f6e7e98443b96fbd6eaa44a0086.jpg,Andrew Paul Wachowski (本名),安迪·沃卓斯基 / 安迪·华卓斯基 / 安迪·华高斯基(港) / 安迪·华卓斯基(台) / 安迪·瓦霍夫斯基,拉娜·沃卓斯基(姐),,
1161012,拉娜·沃卓斯基 Lana Wachowski,拉娜·沃卓斯基,Lana Wachowski,女,双子座,1965年06月21日,"美国,伊利诺伊州,芝加哥",编剧 / 制片人 / 导演 / 演员,nm0905154,https://img1.doubanio.com/view/personage/raw/public/547c996d7e9e5c3289391c319d62c5e0.jpg,Laurence Wachowski (本名) / Larry Wachowski,拉里·沃卓斯基 / 拉娜·华高斯基(港) / 拉娜·华卓斯基(台) / 拉娜·瓦霍夫斯基,莉莉·沃卓斯基(妹),,
1055265,马丁·布莱斯特 Martin Brest,马丁·布莱斯特,Martin Brest,男,狮子座,1951年08月08日,"美国,纽约,布朗克斯",导演 / 演员 / 制片人 / 编剧 / 剪辑,nm0000976,https://img9.doubanio.com/view/celebrity/raw/public/p1419820827.16.jpg,,马丁·布莱斯 / 马丁·布雷斯特,,,
1274265,宁浩 Hao Ning,宁浩,Hao Ning,男,处女座,1977年09月09日,"中国,山西,太原",制片人 / 演员 / 导演 / 编剧 / 剪辑,nm1928500,https://img9.doubanio.com/view/celebrity/raw/public/p1366357991.6.jpg,,,邢爱娜(妻),,
1310107,鲍勃·佩尔西凯蒂 Bob Persichetti,鲍勃·佩尔西凯蒂,Bob Persichetti,男,,,,配音 / 导演 / 编剧,nm2130108,https://img1.doubanio.com/view/celebrity/raw/public/p1519064730.28.jpg,Robert Persichetti Jr.,,,,
1324415,彼得·拉姆齐 Peter Ramsey,彼得·拉姆齐,Peter Ramsey,男,,,,导演 / 制片人 / 配音,nm0709056,https://img2.doubanio.com/view/celebrity/raw/public/p59042.jpg,,,,,
1296189,罗德尼·罗斯曼 Rodney Rothman,罗德尼·罗斯曼,Rodney Rothman,,,,,编剧 / 制片人 / 导演,nm0745247,https://img9.doubanio.com/view/celebrity/raw/public/p1543307159.85.jpg,,,,,
1379633,木头 MTJJ,木头,MTJJ,男,天秤座,1984年10月04日,"中国,北京",导演 / 编剧 / 配音,nm10879834,https://img1.doubanio.com/view/celebrity/raw/public/p1568010971.7.jpg,,,,,
1334351,皇贞季 Zhen Wang,皇贞季,Zhen Wang,,处女座,1984年09月12日,中国,配音 / 演员 / 副导演 / 导演,nm7024064,https://img9.doubanio.com/view/celebrity/raw/public/p1566555235.96.jpg,Wang Zhen,王祯(本名),山新(妻),,
1436096,顾杰 ,顾杰,,,,,,导演 / 制片人 / 编剧,,https://img2.doubanio.com/view/celebrity/raw/public/p1587133577.1.jpg,,,,,
1275041,乔·赖特 Joe Wright,乔·赖特,Joe Wright,男,处女座,1972年08月25日,"英国,伦敦",导演 / 制片人 / 演员,nm0942504,https://img9.doubanio.com/view/celebrity/raw/public/p16854.jpg,,乔·怀特 / 乔·莱特,裴淳华(前女友) / Anoushka Shankar(前妻),,
1040524,彼得·杰克逊 Peter Jackson,彼得·杰克逊,Peter Jackson,男,天蝎座,1961年10月31日,"新西兰,北岛,Pukerua湾",演员 / 制片人 / 导演 / 编剧 / 视觉特效,nm0001392,https://img9.doubanio.com/view/celebrity/raw/public/p1357536311.45.jpg,PJ (昵称),彼德·积逊(港) / 彼得·杰克森(台) / 彼特·杰克逊 / 彼德·杰克逊,Fran Walsh(妻),,
1033402,阿兰·葛斯彭纳 Alain Gsponer,阿兰·葛斯彭纳,Alain Gsponer,男,双鱼座,1976年03月10日,"瑞士,苏黎世",导演 / 编剧,nm1312629,https://img9.doubanio.com/view/celebrity/raw/public/p40705.jpg,,阿兰·格斯波纳,,,
1018302,迪恩·德布洛斯 Dean DeBlois,迪恩·德布洛斯,Dean DeBlois,男,双子座,1970年06月07日,加拿大，魁北克省，Aylmer,编剧 / 导演 / 剪辑,nm0213450,https://img1.doubanio.com/view/celebrity/raw/public/p18169.jpg,,,,,
1014996,达米恩·查泽雷 Damien Chazelle,达米恩·查泽雷,Damien Chazelle,男,摩羯座,1985年01月19日,"美国,罗得岛,普罗维登斯",编剧 / 导演 / 制片人 / 摄影 / 演员,nm3227090,https://img9.doubanio.com/view/personage/raw/public/59813d9c2f66ca193d633d22c4a6e954.jpg,Damien Sayre Chazelle,达米安·沙泽勒 / 达明·舍泽尔,Jasmine McGlade(前妻) / 奥莉维亚·汉密尔顿(妻) / 安娜·查泽雷(妹),,
1005064,岩井俊二 Shunji Iwai,岩井俊二,Shunji Iwai,,水瓶座,1963年01月24日,"日本,宫城,仙台",导演 / 编剧 / 制片人 / 剪辑 / 音乐,nm0412517,https://img9.doubanio.com/view/celebrity/raw/public/p85.jpg,San Amino / いわい しゅんじ(假名) / Iwai Shunji,,,,
1070754,斯蒂芬·卓博斯基 Stephen Chbosky,斯蒂芬·卓博斯基,Stephen Chbosky,男,水瓶座,1970年01月25日,"美国,宾夕法尼亚州,匹兹堡",编剧 / 导演 / 制片人 / 演员,nm0154716,https://img2.doubanio.com/view/celebrity/raw/public/p57551.jpg,Steve Chbosky,斯蒂芬·切波斯基 / 史提芬·查保基,,,
1076354,塔伊加·维迪提 Taika Waititi,塔伊加·维迪提,Taika Waititi,男,狮子座,1975年08月16日,新西兰,导演 / 演员 / 编剧 / 制片人 / 配音,nm0169806,https://img2.doubanio.com/view/celebrity/raw/public/p1589336680.53.jpg,Taika Cohen,塔基·科昂 / 泰格·韦替替 / 泰卡·怀蒂蒂,Rita Ora(妻),,
1032064,乔纳森·戴米 Jonathan Demme,乔纳森·戴米,Jonathan Demme,男,双鱼座,,"美国,纽约,长岛,鲍德温",导演 / 制片人 / 演员 / 编剧 / 摄影,nm0001129,https://img1.doubanio.com/view/celebrity/raw/public/p19680.jpg,Robert Jonathan Demme (本名),强纳森·德米,,1944年02月22日 至 2017年04月26日,
1274278,曹保平 Baoping Cao,曹保平,Baoping Cao,男,摩羯座,1962年1月2日,"中国,山西,大同",导演 / 编剧 / 制片人 / 演员 / 剪辑,nm3148857,https://img2.doubanio.com/view/personage/raw/public/0f9bfb358bb84f82e871436bbeacddc1.jpg,,,,,
1304615,卡比尔·汗 Kabir Khan,卡比尔·汗,Kabir Khan,男,,1969年,印度，海得拉巴,导演 / 编剧 / 演员 / 摄影 / 副导演,nm1203138,https://img9.doubanio.com/view/celebrity/raw/public/p57344.jpg,,,,,
1276314,克里斯托弗·麦奎里 Christopher McQuarrie,克里斯托弗·麦奎里,Christopher McQuarrie,男,天蝎座,1968年10月25日,"美国,新泽西州,普林斯顿市",编剧 / 导演 / 制片人 / 演员,nm0003160,https://img1.doubanio.com/view/celebrity/raw/public/p1535912054.09.jpg,Christopher Allen McQuarrie (本名),克里斯托夫·迈考利,Heather McQuarrie(妻),,
1279552,克里斯·巴克 Chris Buck,克里斯·巴克,Chris Buck,男,双鱼座,1958年02月24日,"美国,堪萨斯州,威奇托",编剧 / 导演 / 配音 / 制片人,nm0118333,https://img1.doubanio.com/view/celebrity/raw/public/p1605755483.09.jpg,,,,,
1335174,珍妮弗·李 Jennifer Lee,珍妮弗·李,Jennifer Lee,女,,1971年,"美国,罗德岛",编剧 / 制片人 / 演员 / 导演 / 配音,nm1601644,https://img1.doubanio.com/view/celebrity/raw/public/p1392548591.79.jpg,,,,,
1319978,李焕庆 Hwan-kyeong Lee,李焕庆,Hwan-kyeong Lee,,双鱼座,1972年03月04日,韩国,导演 / 编剧,nm1085908,https://img9.doubanio.com/view/celebrity/raw/public/p48404.jpg,이환경,李焕京,,,
1054416,雷德利·斯科特 Ridley Scott,雷德利·斯科特,Ridley Scott,男,射手座,1937年11月30日,"英国,英格兰",制片人 / 导演 / 演员 / 编剧 / 美术,nm0000631,https://img1.doubanio.com/view/celebrity/raw/public/p588.jpg,Rid (昵称) / R-Scott (昵称),烈尼·史葛(港) / 雷利·史考特(台) / 里德利·斯科特,Giannina Facio(妻) / Tony Scott(弟) / Jordan Scott(女) / Jake Scott(子) / Luke Scott(子),,
1274331,王晶 Jing Wong,王晶,Jing Wong,男,金牛座,1955年05月03日,"中国,香港",编剧 / 导演 / 制片人 / 演员 / 美术,nm0939147,https://img2.doubanio.com/view/celebrity/raw/public/p1591927702.33.jpg,,王日祥 (本名) / 不是女人(笔名),王天林(父) / 丁德君(妻) / 王子涵(女),,
1041021,格斯·范·桑特 Gus Van Sant,格斯·范·桑特,Gus Van Sant,男,狮子座,1952年07月24日,"美国,肯塔基州,路易斯维尔",导演 / 制片人 / 编剧 / 演员 / 剪辑,nm0001814,https://img2.doubanio.com/view/celebrity/raw/public/p461.jpg,Gus Greene Van Sant Junior(本名),加斯·范桑特 / 葛斯范桑(台),,,
1032493,大卫·西尔弗曼 David Silverman,大卫·西尔弗曼,David Silverman,男,双鱼座,1957年03月15日,"美国,纽约",导演 / 制片人 / 演员 / 配音 / 副导演,nm0798899,https://img9.doubanio.com/view/celebrity/raw/public/p36456.jpg,,大卫·斯沃曼,,,
1036395,詹姆斯·曼高德 James Mangold,詹姆斯·曼高德,James Mangold,男,射手座,1963年12月16日,"美国,纽约",导演 / 制片人 / 编剧 / 演员,nm0003506,https://img1.doubanio.com/view/personage/raw/public/a610788978e21e06d2e0d603d7860c99.jpg,James Allen Mangold (本名),詹姆斯·曼戈尔德,,,
1041024,王家卫 Kar Wai Wong,王家卫,Kar Wai Wong,男,巨蟹座,1958年07月17日,"中国,上海",编剧 / 导演 / 制片人 / 演员 / 美术,nm0939182,https://img1.doubanio.com/view/celebrity/raw/public/p1418226223.7.jpg,ウォン・カーウァイ,无,陈以靳(妻),,
1274962,克里斯托弗·史密斯 Christopher Smith,克里斯托弗·史密斯,Christopher Smith,,狮子座,1970年08月16日,"英国,英格兰,布里斯托尔",导演 / 编剧,nm1247462,https://img9.doubanio.com/view/celebrity/raw/public/p51325.jpg,,,,,
1345498,田晓鹏 Xiaopeng Tian,田晓鹏,Xiaopeng Tian,男,,1975年,北京,导演 / 编剧 / 配音,nm7291131,https://img1.doubanio.com/view/personage/raw/public/1d8550f197701281f0ea01fad1f57719.jpg,,,,,
1032275,维克多·弗莱明 Victor Fleming,维克多·弗莱明,Victor Fleming,男,双鱼座,,"美国,加利福尼亚州,拉卡纳达",导演 / 摄影 / 制片人 / 副导演 / 编剧,nm0281808,https://img2.doubanio.com/view/celebrity/raw/public/p11303.jpg,Vic Fleming,维克托·弗莱明,,1889年02月23日 至 1949年01月06日,
1010711,乔治·库克 George Cukor,乔治·库克,George Cukor,男,巨蟹座,,"美国,纽约",导演 / 副导演 / 演员,nm0002030,https://img1.doubanio.com/view/celebrity/raw/public/p19067.jpg,George Dewey Cukor (本名),佐治谷哥(港) / 乔治寇克(台) / 乔治·顾柯 / 乔治·丘克,,1899年07月07日 至 1983年01月24日,
1012588,山姆·伍德 Sam Wood,山姆·伍德,Sam Wood,男,巨蟹座,,"美国,宾夕法尼亚州,费城",导演 / 制片人 / 演员 / 副导演 / 编剧,nm0939992,https://img2.doubanio.com/view/celebrity/raw/public/p54831.jpg,Samuel Grosvenor Wood (本名),萨姆·伍德,,1883年07月10日 至 1949年09月22日,
1025246,理查德·林克莱特 Richard Linklater,理查德·林克莱特,Richard Linklater,男,狮子座,1960年07月30日,"美国,得克萨斯州,休斯敦",导演 / 编剧 / 制片人 / 演员 / 摄影,nm0000500,https://img9.doubanio.com/view/celebrity/raw/public/p304.jpg,Richard Stuart Linklater (本名),,Christina Harrison(妻) / Lorelei Linklater(女),,
1275191,大森贵弘 Takahiro Omori,大森贵弘,Takahiro Omori,男,摩羯座,1965年01月01日,"日本,东京都",导演 / 编剧 / 演员 / 动画 / 副导演,nm0648464,https://img1.doubanio.com/view/celebrity/raw/public/p21498.jpg,大森貴弘,,,,
1040673,理查德·柯蒂斯 Richard Curtis,理查德·柯蒂斯,Richard Curtis,男,天蝎座,1956年11月08日,"新西兰,惠灵顿",编剧 / 制片人 / 导演 / 演员 / 音乐,nm0193485,https://img9.doubanio.com/view/celebrity/raw/public/p2835.jpg,Richard Whalley Anthony Curtis (本名),,Emma Freud(妻) / James Curtis(子) / Charles Curtis(子) / Rachel Curtis(女),,
1286490,马克·赫尔曼 Mark Herman,马克·赫尔曼,Mark Herman,男,,1954年,"英国,英格兰,布里德灵顿",编剧 / 导演 / 制片人,nm0379179,https://img2.doubanio.com/view/celebrity/raw/public/p33051.jpg,,,,,
1338840,杨宇硕 Woo-seok Yang,杨宇硕,Woo-seok Yang,男,天蝎座,1969年10月24日,"大韩民国,首尔",导演 / 编剧,nm6153366,https://img2.doubanio.com/view/celebrity/raw/public/p1394517493.21.jpg,양우석,杨宇锡(误) / 梁宇皙,,,
1009704,卡洛斯·沙尔丹哈 Carlos Saldanha,卡洛斯·沙尔丹哈,Carlos Saldanha,,巨蟹座,1968年07月20日,"巴西,里约热内卢,里约热内卢",导演 / 配音 / 制片人 / 编剧 / 视觉特效,nm0757858,https://img2.doubanio.com/view/celebrity/raw/public/p4833.jpg,,卡罗斯·桑塔哈 / 卡洛斯·萨尔达尼亚,,,
1032454,克里斯·韦奇 Chris Wedge,克里斯·韦奇,Chris Wedge,,双鱼座,1957年03月20日,"美国,纽约,宾厄姆顿",配音 / 制片人 / 导演 / 演员 / 视觉特效,nm0917188,https://img9.doubanio.com/view/celebrity/raw/public/p4835.jpg,Christian Wedge,,,,
1333600,金秉祐 Byeong-woo Kim,金秉祐,Byeong-woo Kim,男,,1980年,韩国,导演 / 编剧 / 剪辑 / 制片人,nm4781635,https://img2.doubanio.com/view/celebrity/raw/public/p1379863681.83.jpg,김병우,金秉宇,,,
1054398,张艺谋 Yimou Zhang,张艺谋,Yimou Zhang,男,白羊座,1950年04月02日,"中国,陕西,西安",导演 / 制片人 / 编剧 / 演员 / 摄影,nm0955443,https://img2.doubanio.com/view/personage/raw/public/c18c0962e339ca8b6f1d9e8be73cc8d1.jpg,Zhang Yimou,老谋子(昵称),陈婷(妻) / 张末(女) / 肖华(前妻),,
1049678,诺亚·鲍姆巴赫 Noah Baumbach,诺亚·鲍姆巴赫,Noah Baumbach,男,处女座,1969年09月03日,"美国,纽约,布鲁克林",编剧 / 导演 / 制片人 / 演员,nm0000876,https://img9.doubanio.com/view/celebrity/raw/public/p1388905757.35.jpg,Jesse Carter / Ernie Fusco,诺阿·鲍姆巴赫 / 诺厄·鲍姆巴赫,Jennifer Jason Leigh(前妻) / Greta Gerwig(女友) / Rohmer Emmanuel Baumbach(儿子),,
1393516,阿尼什·查甘蒂 Aneesh Chaganty,阿尼什·查甘蒂,Aneesh Chaganty,男,水瓶座,1991年01月30日,"美国,华盛顿,雷德蒙德",导演 / 编剧 / 制片人 / 演员,nm3792134,https://img2.doubanio.com/view/celebrity/raw/public/p1543483760.83.jpg,,,,,
1054385,比利·怀尔德 Billy Wilder,比利·怀尔德,Billy Wilder,男,巨蟹座,,"波兰,小波兰省, 贝斯基德地区苏哈",编剧 / 导演 / 演员 / 制片人,nm0000697,https://img1.doubanio.com/view/personage/raw/public/a480b07f36c77c5dfb0d631a8f74af0c.jpg,Samuel Wilder(本名) / The Viennese Pixie(昵称),比利·怀尔德,,1906年06月22日 至 2002年03月27日,
1038123,汉内斯·赫尔姆 Hannes Holm,汉内斯·赫尔姆,Hannes Holm,男,射手座,1962年11月26日,"瑞典,利丁厄",导演 / 编剧 / 演员,nm0391502,https://img2.doubanio.com/view/personage/raw/public/c26d8c891d7635426c5795383a56f191.jpg,,汉内斯·霍尔姆,,,
1018030,邓肯·琼斯 Duncan Jones,邓肯·琼斯,Duncan Jones,男,双子座,1971年05月30日,"英国,英格兰,肯特,贝肯纳姆",导演 / 编剧 / 制片人 / 演员,nm1512910,https://img1.doubanio.com/view/celebrity/raw/public/p33020.jpg,Duncan Zowie Hayward Jones (本名),佐维尔·鲍伊 / 乔伊·鲍伊,大卫·鲍伊(父),,
1049929,罗伯特·怀斯 Robert Wise,罗伯特·怀斯,Robert Wise,男,处女座,,"美国,印第安纳州,温彻斯特",导演 / 剪辑 / 演员 / 制片人 / 副导演,nm0936404,https://img2.doubanio.com/view/celebrity/raw/public/p8102.jpg,Robert Earl Wise (本名) / Bobby (昵称),,,1914年09月10日 至 2005年09月14日,
1041000,达伦·阿伦诺夫斯基 Darren Aronofsky,达伦·阿伦诺夫斯基,Darren Aronofsky,男,水瓶座,1969年02月12日,"美国,纽约,布鲁克林",制片人 / 导演 / 编剧 / 演员 / 副导演,nm0004716,https://img1.doubanio.com/view/celebrity/raw/public/p33827.jpg,,达伦·阿罗诺夫斯基 / 戴伦·艾洛诺夫斯基,蕾切尔·薇兹(前女友) / 詹妮弗·劳伦斯(前女友),,
1031852,马修·沃恩 Matthew Vaughn,马修·沃恩,Matthew Vaughn,男,双鱼座,1971年03月07日,"英国,伦敦",制片人 / 导演 / 编剧 / 演员,nm0891216,https://img1.doubanio.com/view/celebrity/raw/public/p9038.jpg,Matthew De Vere Drummond (本名),,George Albert Harley Drummond(父) / Kathy Ceaton(母) / Claudia Schiffer(妻),,
1315309,万籁鸣 Laiming Wan,万籁鸣,Laiming Wan,男,摩羯座,,"中国,江苏,南京",美术 / 导演 / 编剧 / 演员 / 动画,nm0481812,https://img1.doubanio.com/view/celebrity/raw/public/p1570476498.87.jpg,,万嘉综(本名) / 大万老(尊称),万古蟾(弟) / 万超尘(弟) / 万涤寰(弟),1900年01月18日 至 1997年10月07日,
1282165,罗纳尔多·德尔·卡门 Ronaldo Del Carmen,罗纳尔多·德尔·卡门,Ronaldo Del Carmen,男,摩羯座,1959年12月31日,菲律宾,导演 / 配音 / 编剧 / 演员 / 美术,nm0215455,https://img2.doubanio.com/view/personage/raw/public/29487099a5dcf5dd6b2ae7779799fe5e.jpg,Ronnie del Carmen,罗尼·德尔·卡门,,,
1299674,莫滕·泰杜姆 Morten Tyldum,莫滕·泰杜姆,Morten Tyldum,男,,1967年,"挪威,卑尔根",导演 / 制片人 / 剪辑,nm0878763,https://img9.doubanio.com/view/celebrity/raw/public/p1422983107.34.jpg,,,,,
1348615,乔什·库雷 Josh Cooley,乔什·库雷,Josh Cooley,男,,,,导演 / 编剧 / 配音,nm2155757,https://img9.doubanio.com/view/celebrity/raw/public/p1436104752.86.jpg,,乔什·库利,,,
1027853,吴宇森 John Woo,吴宇森,John Woo,男,处女座,1946年09月22日,"中国,广东,广州",导演 / 编剧 / 演员 / 制片人 / 副导演,nm0000247,https://img9.doubanio.com/view/celebrity/raw/public/p324.jpg,Yusen Wu (本名),,吴飞霞(女儿),,
1023888,保罗·杰诺维塞 Paolo Genovese,保罗·杰诺维塞,Paolo Genovese,男,狮子座,1966年08月20日,"意大利,罗马",编剧 / 导演,nm0002645,https://img9.doubanio.com/view/celebrity/raw/public/p1468232704.84.jpg,,保罗·杰诺韦塞 / 保罗·格诺维塞,,,
1017986,尼克·卡萨维蒂 Nick Cassavetes,尼克·卡萨维蒂,Nick Cassavetes,男,双子座,1959年05月21日,"美国,纽约",演员 / 导演 / 编剧 / 制片人,nm0001024,https://img9.doubanio.com/view/celebrity/raw/public/p4985.jpg,Nicholas David Rowland Cassavetes (本名),尼克·卡萨维茨 / 尼克·卡索维茨 / 尼克·卡萨维兹,John Cassavetes(父),,
1000420,大卫·弗兰科尔 David Frankel,大卫·弗兰科尔,David Frankel,男,白羊座,1959年04月02日,"美国,纽约",导演 / 编剧 / 制片人,nm0291205,https://img1.doubanio.com/view/celebrity/raw/public/p33090.jpg,Cicek (昵称),大卫·弗兰克尔,,,
1054420,罗曼·波兰斯基 Roman Polanski,罗曼·波兰斯基,Roman Polanski,男,狮子座,1933年08月18日,"法国,巴黎",演员 / 导演 / 编剧 / 制片人 / 副导演,nm0000591,https://img2.doubanio.com/view/celebrity/raw/public/p1366303762.72.jpg,Rajmund Roman Liebling (本名) / Romek (昵称),萝卜,Emmanuelle Seigner（妻）,,
1341214,忻钰坤 Yukun Xin,忻钰坤,Yukun Xin,男,双鱼座,1984年03月08日,"中国,内蒙古,包头",导演 / 编剧 / 剪辑,nm6810894,https://img2.doubanio.com/view/celebrity/raw/public/p1513848601.01.jpg,Capa,,,,
